t	x	F(x)	F_approx	Error
9.59	-0.3279999999999994	-0.05705815837793729	-0.05705815832209066	5.5846632873723934e-11
9.6	-0.3200000000000003	-0.05616660078510485	-0.05616660072983498	5.5269872012431165e-11
9.61	-0.3120000000000003	-0.05527144854899366	-0.05527144849435232	5.4641340063721344e-11
9.620000000000001	-0.3039999999999985	-0.05437275895904088	-0.05437275890508055	5.396032926041627e-11
9.63	-0.2959999999999994	-0.053470589531074315	-0.0534705894778489	5.322541712926565e-11
9.64	-0.28799999999999937	-0.05256499800362902	-0.052564997951187235	5.2441787024015696e-11
9.65	-0.27999999999999936	-0.051656042334253444	-0.051656042282644477	5.160896709988094e-11
9.66	-0.27199999999999935	-0.05074378069580036	-0.0507437806450746	5.0725756928216015e-11
9.67	-0.26399999999999935	-0.04982827147270345	-0.049828271422908736	4.9794716960871455e-11
9.68	-0.2560000000000002	-0.04890957325724031	-0.048909573208424484	4.881582638116555e-11
9.69	-0.24800000000000022	-0.04798774484578314	-0.04798774479799164	4.779149992417686e-11
9.700000000000001	-0.23999999999999844	-0.047062845235035206	-0.04706284518831247	4.672273679062755e-11
9.71	-0.23199999999999932	-0.04613493361825673	-0.04613493357264629	4.5610439036725126e-11
9.72	-0.2239999999999993	-0.04520406938147404	-0.04520406933702075	4.4453288272627844e-11
9.73	-0.2159999999999993	-0.044270312099680346	-0.044270312056426654	4.325369229452036e-11
9.74	-0.2079999999999993	-0.04333372153302318	-0.04333372149100937	4.2013809098406796e-11
9.75	-0.1999999999999993	-0.042394357622979315	-0.0423943575822448	4.0734512984919036e-11
9.76	-0.19200000000000017	-0.041452280488518164	-0.0414522804491001	3.9418066033469756e-11
9.77	-0.18400000000000016	-0.040507550422254755	-0.040507550384193125	3.806163023645226e-11
9.78	-0.17600000000000016	-0.039560227886590665	-0.039560227849919284	3.667138120944102e-11
9.790000000000001	-0.16799999999999926	-0.038610373509845024	-0.03861037347459725	3.5247776919433704e-11
9.8	-0.15999999999999925	-0.03765804808237395	-0.03765804804858707	3.3786876074692884e-11
9.81	-0.15199999999999925	-0.03670331255267931	-0.03670331252038248	3.229682493666175e-11
9.82	-0.14399999999999924	-0.03574622802350933	-0.035746227992733345	3.077598592637898e-11
9.83	-0.13599999999999923	-0.03478685574794742	-0.03478685571872009	2.9227328890435444e-11
9.84	-0.1280000000000001	-0.03382525712549152	-0.033825257097841094	2.7650423617409103e-11
9.85	-0.1200000000000001	-0.03286149369812526	-0.03286149367207924	2.6046019507841578e-11
9.86	-0.1120000000000001	-0.0318956271463788	-0.0318956271219612	2.441759988647263e-11
9.870000000000001	-0.1039999999999992	-0.030927719285381988	-0.03092771926261232	2.2769668095445894e-11
9.88	-0.0959999999999992	-0.02995783206090777	-0.029957832039812234	2.1095535041038005e-11
9.89	-0.08799999999999919	-0.028986027545407023	-0.02898602752600578	1.9401241030392313e-11
9.9	-0.07999999999999918	-0.028012367934037243	-0.02801236791634558	1.7691664105923266e-11
9.91	-0.07199999999999918	-0.027036915540681435	-0.027036915524715717	1.59657183307349e-11
9.92	-0.06400000000000006	-0.02605973279395961	-0.026059732779737412	1.422219633728794e-11
9.93	-0.05600000000000005	-0.025080882233234004	-0.02508088222076813	1.246587208458827e-11
9.94	-0.04800000000000004	-0.024100426504606177	-0.024100426493906396	1.069978133871885e-11
9.950000000000001	-0.03999999999999915	-0.023118428356908315	-0.023118428347987236	8.921079153179079e-12
9.96	-0.03199999999999914	-0.022134950637686904	-0.022134950630552246	7.134657448171211e-12
9.97	-0.023999999999999133	-0.021150056289179844	-0.021150056283840063	5.339780700941432e-12
9.98	-0.015999999999999126	-0.020163808344289477	-0.020163808340747585	3.5418924737573576e-12
9.99	-0.007999999999999119	-0.019176269922547864	-0.01917626992080798	1.7398825435943621e-12
10.0	0.0	-0.018187504226076692	-0.018187504226140558	6.386557949156213e-14
10.01	0.008000000000000895	-0.01719757453554282	-0.017197574537413985	1.871166416256287e-12
10.02	0.016000000000000014	-0.016206544206108984	-0.0162065442097805	3.6715144813292966e-12
10.03	0.023999999999999133	-0.015214476663377781	-0.015214476668848054	5.4702735396983115e-12
10.040000000000001	0.032000000000001805	-0.014221435399332879	-0.01422143540660059	7.267710738778632e-12
10.05	0.040000000000000924	-0.013227483968277097	-0.013227483977330508	9.053410798820494e-12
10.06	0.04800000000000004	-0.01223268598276232	-0.012232685993597425	1.0835105382356325e-11
10.07	0.05600000000000094	-0.011237105109519838	-0.011237105122125349	1.2605510385510499e-11
10.08	0.06400000000000006	-0.01024080506538616	-0.010240805079752181	1.4366020525957701e-11
10.09	0.07200000000000095	-0.009243849613223595	-0.009243849629335318	1.6111723066813965e-11
10.1	0.08000000000000007	-0.008246302557841234	-0.008246302575683886	1.784265270254881e-11
10.11	0.08799999999999919	-0.007248227741909902	-0.007248227761467934	1.9558032277045e-11
10.120000000000001	0.09600000000000186	-0.006249689041876701	-0.006249689063129823	2.1253121658404428e-11
10.13	0.10400000000000098	-0.005250750363878486	-0.005250750386811335	2.2932849196022342e-11
10.14	0.1120000000000001	-0.004251475639649235	-0.004251475664236446	2.4587210739612786e-11
10.15	0.120000000000001	-0.0032519288224299924	-0.0032519288486489097	2.621891722828784e-11
10.16	0.1280000000000001	-0.002252173882876325	-0.0022521739107063186	2.7829993518024843e-11
10.17	0.136000000000001	-0.001252274804962672	-0.001252274834375484	2.9412811812859485e-11
10.18	0.14400000000000013	-0.0002522955818891659	-0.00025229561286027586	3.097110995399152e-11
10.19	0.15199999999999925	0.0007476997880154645	0.0007476997555190527	3.2496411811466785e-11
10.200000000000001	0.16000000000000192	0.0017476473053893203	0.0017476472713950915	3.3994228872819e-11
10.21	0.16800000000000104	0.0027474829739317164	0.002747482938471684	3.54600324797838e-11
10.22	0.17600000000000016	0.003747142804501586	0.003747142767607732	3.689385429106462e-11
10.23	0.18400000000000105	0.004746562819211212	0.0047465627809164055	3.8294806561922634e-11
10.24	0.19200000000000017	0.005745679055520343	0.005745679015863808	3.9656535000265336e-11
10.25	0.20000000000000107	0.00674442757033133	0.006744427529349331	4.098199904434274e-11
10.26	0.20800000000000018	0.007742744444079686	0.007742744401809217	4.2270469242933206e-11
10.27	0.2159999999999993	0.008740565784826473	0.008740565741309388	4.351708576821878e-11
10.28	0.2240000000000002	0.009737827732346695	0.009737827687621825	4.472486964113287e-11
10.290000000000001	0.2320000000000011	0.010734466462215882	0.01073446641632324	4.5892642117073557e-11
10.3	0.2400000000000002	0.01173041818989529	0.011730418142880198	4.70150914727574e-11
10.31	0.2480000000000011	0.01272561917481474	0.01272561912672156	4.8093178744990084e-11
10.32	0.2560000000000002	0.01372000572445045	0.013720005675323183	4.9127266490978094e-11
10.33	0.2640000000000011	0.0147135141984031	0.014713514148287282	5.0115817745721714e-11
10.34	0.27200000000000024	0.015706081012469036	0.01570608096141235	5.105668665628116e-11
10.35	0.27999999999999936	0.01669764264271117	0.016697642590761914	5.194925739582246e-11
10.36	0.28800000000000026	0.01768813562952384	0.017688135576734498	5.27893423418746e-11
10.370000000000001	0.29600000000000115	0.01867749658169376	0.01867749652810852	5.3585240411546664e-11
10.38	0.30400000000000027	0.01966566218045747	0.01966566212613087	5.4326598775134016e-11
10.39	0.31200000000000117	0.02065256918355438	0.02065256912853543	5.501894773107807e-11
10.4	0.3200000000000003	0.021638154429272718	0.02163815437361441	5.565830782372494e-11
10.41	0.3280000000000012	0.022622354840493613	0.022622354784248726	5.624488721989174e-11
10.42	0.3360000000000003	0.023605107428726242	0.02360510737194947	5.6776770784860986e-11
10.43	0.3439999999999994	0.024586349298140627	0.024586349240882766	5.7257861646453634e-11
10.44	0.3520000000000003	0.02556601764959227	0.025566017591913445	5.7678823522921974e-11
10.450000000000001	0.3600000000000012	0.026544049784640856	0.02654404972659119	5.804966576872239e-11
10.46	0.3680000000000003	0.027520383109563354	0.027520383051199564	5.836378949575227e-11
10.47	0.3760000000000012	0.028494955139360664	0.028494955080738384	5.862228064090758e-11
10.48	0.38400000000000034	0.029467703501755097	0.02946770344293153	5.882356754471907e-11
10.49	0.39200000000000124	0.03043856594118392	0.030438565882215	5.896892002477117e-11
10.5	0.40000000000000036	0.03140748032278196	0.031407480263726986	5.905497618696742e-11
10.51	0.4079999999999995	0.03237438463635975	0.032374384577273936	5.908581263147639e-11
10.52	0.41600000000000037	0.03333921700037146	0.033339216941308425	5.906303224278986e-11
10.53	0.4239999999999995	0.03430191566587469	0.034301915606896556	5.897813487587555e-11
10.540000000000001	0.4320000000000004	0.03526241902048388	0.03526241896164702	5.8836858995992e-11
10.55	0.4400000000000013	0.03622066559231197	0.03622066553367183	5.864014135381623e-11
10.56	0.4480000000000004	0.037176594053905235	0.03717659399551946	5.83857753810868e-11
10.57	0.4560000000000013	0.038130143226168846	0.03813014316809676	5.807208880437287e-11
10.58	0.4640000000000004	0.03908125208228083	0.03908125202457567	5.7705160094734254e-11
10.59	0.47199999999999953	0.04002985975159926	0.04002985969432205	5.727721075210468e-11
10.6	0.4800000000000004	0.040975905523557295	0.04097590546676151	5.679578335415769e-11
10.61	0.48799999999999955	0.04191932885154802	0.041919328795288986	5.625903215511485e-11
10.620000000000001	0.49600000000000044	0.04286006935680089	0.042860069301138684	5.5662204012651983e-11
10.63	0.5040000000000013	0.043798066832244464	0.04379806677723087	5.501359784387816e-11
10.64	0.5120000000000005	0.04473326124636027	0.04473326119205004	5.43102299244147e-11
10.65	0.5200000000000014	0.045665592747025446	0.04566559269347504	5.355040716414905e-11
10.66	0.5280000000000005	0.04659500166534175	0.046595001612603916	5.27378349324259e-11
10.67	0.5359999999999996	0.04752142851945587	0.04752142846758327	5.1872603434865994e-11
10.68	0.5440000000000005	0.04844481401836557	0.04844481396741184	5.095372734853498e-11
10.69	0.5519999999999996	0.04936509906571368	0.04936509901573028	4.99833993639065e-11
10.700000000000001	0.5600000000000005	0.050282224763571706	0.05028222471460856	4.8963146037639405e-11
10.71	0.5680000000000014	0.051196132416207824	0.05119613236831615	4.789167673546757e-11
10.72	0.5760000000000005	0.05210676353384402	0.052106763487072306	4.677171150380133e-11
10.73	0.5840000000000014	0.05301405983639998	0.05301405979079847	4.56015086802708e-11
10.74	0.5920000000000005	0.05391796325722163	0.053917963212836956	4.438467648970601e-11
10.75	0.5999999999999996	0.054818415946798794	0.05481841590367651	4.312228352176817e-11
10.76	0.6080000000000005	0.05571536027646686	0.055715360234653885	4.181297669214601e-11
10.77	0.6159999999999997	0.05660873884209451	0.05660873880163411	4.0460398920139085e-11
10.78	0.6240000000000006	0.05749849446775888	0.05749849442869257	3.9066305745905083e-11
10.790000000000001	0.6320000000000014	0.05838457020940341	0.05838457017177674	3.7626665672085835e-11
10.8	0.6400000000000006	0.0592669093584829	0.05926690932233467	3.614823024244984e-11
10.81	0.6480000000000015	0.06014545544559338	0.06014545541096433	3.4629049627810105e-11
10.82	0.6560000000000006	0.06102015224408475	0.061020152211013264	3.307148305209395e-11
10.83	0.6639999999999997	0.06189094377366067	0.06189094374218435	3.147631461031253e-11
10.84	0.6720000000000006	0.06275777430396065	0.0627577742741118	2.9848845617408415e-11
10.85	0.6799999999999997	0.06362058835812627	0.06362058832994105	2.818521804837104e-11
10.86	0.6880000000000006	0.06447933071635295	0.06447933068986385	2.6489102578075574e-11
10.870000000000001	0.6960000000000015	0.06533394641942267	0.06533394639466039	2.4762275563361413e-11
10.88	0.7040000000000006	0.06618438077222197	0.06618438074921888	2.300308554747943e-11
10.89	0.7120000000000015	0.06703057934724291	0.06703057932602575	2.1217153034491787e-11
10.9	0.7200000000000006	0.06787248798806518	0.06787248796865984	1.940533844724257e-11
10.91	0.7279999999999998	0.06871005281282329	0.06871005279525624	1.7567045040856044e-11
10.92	0.7360000000000007	0.06954322021765456	0.06954322020194775	1.5706810851945363e-11
10.93	0.7439999999999998	0.07037193688012908	0.07037193686630648	1.3822595845702779e-11
10.94	0.7520000000000007	0.07119614976266368	0.07119614975074291	1.1920769926732078e-11
10.950000000000001	0.7600000000000016	0.07201580611591506	0.07201580610591513	9.999931438464671e-12
10.96	0.7680000000000007	0.07283085348215616	0.07283085347409732	8.058845257785663e-12
10.97	0.7760000000000016	0.07364123969863415	0.0736412396925244	6.109751593541546e-12
10.98	0.7840000000000007	0.07444691290090738	0.07444691289676321	4.144171117381745e-12
10.99	0.7919999999999998	0.07524782152616613	0.07524782152400353	2.1626034296673424e-12
11.0	0.8000000000000007	0.0760439143165319	0.07604391431635589	1.7601198276651076e-13
11.01	0.8079999999999998	0.07683514032233751	0.07683514032415233	1.8148121894157043e-12
11.02	0.8160000000000007	0.07762144890538901	0.07762144890920344	3.814434879068074e-12
11.03	0.8239999999999998	0.07840278974220513	0.07840278974802707	5.821940152195282e-12
11.040000000000001	0.8320000000000007	0.07917911282723933	0.07917911283506833	7.82900133611264e-12
11.05	0.8400000000000016	0.07995036847607902	0.07995036848591278	9.8337588072539e-12
11.06	0.8480000000000008	0.08071650732862572	0.08071650734046237	1.1836656654828914e-11
11.07	0.8559999999999999	0.08147748035225458	0.08147748036609516	1.3840581458701706e-11
11.08	0.8640000000000008	0.08223323884495197	0.08223323886078919	1.5837220423975396e-11
11.09	0.8719999999999999	0.082983734438432	0.08298373445625787	1.7825865783471784e-11
11.1	0.8800000000000008	0.0837289191012332	0.08372891912103905	1.9805851403376096e-11
11.11	0.8879999999999999	0.08446874514179116	0.08446874516356552	2.1774360092763345e-11
11.120000000000001	0.8960000000000008	0.08520316521149215	0.08520316523522531	2.3733154330685124e-11
11.13	0.9040000000000017	0.08593213230770222	0.08593213233337582	2.5673602133124973e-11
11.14	0.9120000000000008	0.08665559977677588	0.08665559980437086	2.7594981855116885e-11
11.15	0.9199999999999999	0.08737352131704221	0.08737352134654389	2.950167887760813e-11
11.16	0.9280000000000008	0.08808585098176783	0.08808585101315719	3.1389363330802666e-11
11.17	0.9359999999999999	0.08879254318209703	0.08879254321534356	3.324653052860782e-11
11.18	0.9440000000000008	0.08949355268997054	0.08949355272506203	3.50914852731421e-11
11.19	0.952	0.09018883464101879	0.09018883467791984	3.690105165876645e-11
11.200000000000001	0.9600000000000009	0.09087834453743457	0.09087834457611954	3.868497189252196e-11
11.21	0.9680000000000017	0.09156203825081968	0.09156203829125788	4.043819445964658e-11
11.22	0.9760000000000009	0.0922398720250097	0.09223987206717653	4.216682558677576e-11
11.23	0.984	0.09291180247887461	0.09291180252272925	4.385464213996215e-11
11.24	0.9920000000000009	0.09357778660909483	0.09357778665460562	4.5510789581371114e-11
11.25	1.0	0.09423778179291308	0.09423778184004522	4.7132145408745885e-11
11.26	1.008000000000001	0.09489174579086315	0.09489174583957266	4.8709508648769884e-11
11.27	1.016	0.09553963674947212	0.09553963679972441	5.025228844157681e-11
11.28	1.0239999999999991	0.0961814132039399	0.0961814132556883	5.1748397233986054e-11
11.290000000000001	1.0320000000000018	0.09681703408079277	0.09681703413399767	5.32048988199918e-11
11.3	1.040000000000001	0.09744645870051101	0.097446458755126	5.461499308356821e-11
11.31	1.048	0.09806964678013406	0.09806964683611132	5.5977250612571083e-11
11.32	1.056000000000001	0.09868655843583769	0.09868655849312999	5.7292295907451773e-11
11.33	1.064	0.09929715418548622	0.0992971542440466	5.856037876839082e-11
11.34	1.072000000000001	0.09990139495116039	0.09990139501093433	5.977393580103296e-11
11.35	1.08	0.10049924206165714	0.10049924212259745	6.094030835512854e-11
11.36	1.0879999999999992	0.10109065725496562	0.10109065731701244	6.2046826010409e-11
11.370000000000001	1.0960000000000019	0.10167560268071558	0.10167560274381686	6.310127420583456e-11
11.38	1.104000000000001	0.1022540409025989	0.10225404096670071	6.410180719562675e-11
11.39	1.112	0.10282593490076711	0.10282593496580673	6.503962646231543e-11
11.4	1.120000000000001	0.10339124807419964	0.10339124814012009	6.592044965447741e-11
11.41	1.1280000000000001	0.1039499442430461	0.10394994430978745	6.674134855888525e-11
11.42	1.136000000000001	0.10450198765094262	0.1045019877184443	6.750167091951198e-11
11.43	1.1440000000000001	0.10504734296729931	0.10504734303550281	6.820349840452877e-11
11.44	1.1519999999999992	0.10558597528956216	0.10558597535839993	6.883776881849712e-11
11.450000000000001	1.160000000000002	0.10611785014544667	0.10611785021485325	6.940657770737602e-11
11.46	1.168000000000001	0.1066429334951431	0.10664293356505607	6.991296430669536e-11
11.47	1.1760000000000002	0.10716119173349657	0.1071611918038478	7.035122484566614e-11
11.48	1.184000000000001	0.1076725916921568	0.10767259176288277	7.072596674984055e-11
11.49	1.1920000000000002	0.1081771006417008	0.10817710071273252	7.103172217082232e-11
11.5	1.200000000000001	0.10867468629372821	0.10867468636499897	7.127075318802412e-11
11.51	1.2080000000000002	0.10916531680292693	0.10916531687436964	7.144271285675075e-11
11.52	1.2159999999999993	0.10964896076911194	0.10964896084065374	7.154180026169854e-11
11.53	1.2240000000000002	0.1101255872392346	0.11012558731080806	7.157345549568817e-11
11.540000000000001	1.232000000000001	0.1105951657093634	0.11059516578089552	7.15321274435965e-11
11.55	1.2400000000000002	0.11105766612663644	0.11105766619806098	7.142454683251032e-11
11.56	1.248000000000001	0.11151305889118507	0.11151305896242732	7.124224821186687e-11
11.57	1.2560000000000002	0.11196131485802761	0.11196131492902062	7.099300314283852e-11
11.58	1.2640000000000011	0.11240240533893538	0.11240240540960501	7.066963680912863e-11
11.59	1.2720000000000002	0.11283630210426797	0.11283630217454106	7.027309290030814e-11
11.6	1.2799999999999994	0.1132629773847806	0.11326297745458652	6.980592492933368e-11
11.61	1.2880000000000003	0.11368240387340103	0.11368240394266821	6.926717532884652e-11
11.620000000000001	1.2960000000000012	0.11409455472697709	0.11409455479563357	6.865648327636364e-11
11.63	1.3040000000000003	0.11449940356799472	0.1144994036359717	6.797698515192963e-11
11.64	1.3120000000000012	0.11489692448626647	0.1148969245534896	6.722312984042134e-11
11.65	1.3200000000000003	0.11528709204058907	0.11528709210698485	6.639577776468286e-11
11.66	1.3280000000000012	0.1156698812603724	0.1156698813258772	6.550479603184556e-11
11.67	1.3360000000000003	0.1160452676472369	0.1160452677117802	6.454330125915675e-11
11.68	1.3439999999999994	0.116413227176582	0.11641322724008803	6.350603376503727e-11
11.69	1.3520000000000003	0.1167737362991235	0.11677373636152347	6.239996019896665e-11
11.700000000000001	1.3600000000000012	0.11712677194240055	0.11712677200363261	6.123206108821222e-11
11.71	1.3680000000000003	0.1174723115122524	0.11747231157224097	5.998856966726862e-11
11.72	1.3760000000000012	0.11781033289426467	0.1178103329529497	5.868502905848061e-11
11.73	1.3840000000000003	0.11814081445518414	0.11814081451248949	5.730535490577893e-11
11.74	1.3920000000000012	0.11846373504430385	0.11846373510016528	5.5861426595527064e-11
11.75	1.4000000000000004	0.1187790739948162	0.11877907404917394	5.435774053097475e-11
11.76	1.4079999999999995	0.11908681112513606	0.11908681117792205	5.278599779501292e-11
11.77	1.4160000000000004	0.11938692674019218	0.11938692679134859	5.115641243946811e-11
11.78	1.4239999999999995	0.1196794016326875	0.11967940168214923	4.946172638131685e-11
11.790000000000001	1.4320000000000004	0.11996421708432889	0.11996421713203544	4.7706547046111325e-11
11.8	1.4400000000000013	0.12024135486702459	0.1202413549129158	4.5891207500758924e-11
11.81	1.4480000000000004	0.12051079724405102	0.12051079728806952	4.401849718060902e-11
11.82	1.4560000000000013	0.12077252697118815	0.12077252701327879	4.2090636531710857e-11
11.83	1.4640000000000004	0.12102652729782268	0.12102652733792417	4.010149157185339e-11
11.84	1.4719999999999995	0.12127278196802045	0.12127278200608944	3.8068992402884305e-11
11.85	1.4800000000000004	0.12151127522156667	0.12151127525754216	3.597548647871207e-11
11.86	1.4879999999999995	0.12174199179497441	0.12174199182880868	3.383426872005657e-11
11.870000000000001	1.4960000000000004	0.12196491692246185	0.12196491695410938	3.164753181739144e-11
11.88	1.5040000000000013	0.12218003633689685	0.12218003636630219	2.940533927464628e-11
11.89	1.5120000000000005	0.12238733627071026	0.12238733629783288	2.7122623591502304e-11
11.9	1.5200000000000014	0.1225868034567772	0.12258680348157501	2.4797816577937226e-11
11.91	1.5280000000000005	0.12277842512926572	0.12277842515169561	2.242989127765327e-11
11.92	1.5359999999999996	0.12296218902445424	0.12296218904447333	2.0019083613043165e-11
11.93	1.5440000000000005	0.12313808338151626	0.12313808339908618	1.7569917742932262e-11
11.94	1.5519999999999996	0.12330609694327285	0.12330609695836259	1.5089735017070893e-11
11.950000000000001	1.5600000000000005	0.12346621895691351	0.1234662189694847	1.2571194085708726e-11
11.96	1.5680000000000014	0.12361843917468396	0.12361843918470448	1.0020526075571468e-11
11.97	1.5760000000000005	0.12376274785454221	0.12376274786198442	7.442213512121043e-12
11.98	1.5840000000000014	0.12389913576078206	0.12389913576561992	4.837866218743159e-12
11.99	1.5920000000000005	0.124027594164624	0.12402759416683173	2.207733995618355e-12
12.0	1.6000000000000014	0.1241481148447741	0.12414811484432946	4.446443213623752e-13
12.01	1.6080000000000005	0.1242606900879499	0.12426069008482747	3.1224328678192137e-12
12.02	1.6159999999999997	0.12436531268937431	0.12436531268356064	5.8136689906618244e-12
12.030000000000001	1.6240000000000023	0.12446197595323658	0.12446197594470952	8.527054062845707e-12
12.040000000000001	1.6320000000000014	0.12455067369312073	0.12455067368188016	1.124056403511986e-11
12.05	1.6400000000000006	0.12463140023240171	0.12463140021842022	1.3981496516102254e-11
12.06	1.6480000000000015	0.12470415040460861	0.12470415038788957	1.6719042816859542e-11
12.07	1.6560000000000006	0.12476891955375519	0.12476891953429002	1.946516559048206e-11
12.08	1.6640000000000015	0.12482570353463804	0.12482570351242082	2.2217214179498512e-11
12.09	1.6720000000000006	0.12487449871310174	0.12487449868813601	2.496573781041178e-11
12.1	1.6799999999999997	0.12491530196627156	0.12491530193855438	2.771717577676469e-11
12.11	1.6880000000000006	0.12494811068275319	0.12494811065229484	3.045834418013982e-11
12.120000000000001	1.6960000000000015	0.1249729227628	0.124972922729605	3.3195002302477405e-11
12.13	1.7040000000000006	0.12498973661844731	0.12498973658251987	3.592744157732142e-11
12.14	1.7120000000000015	0.12499855117361412	0.12499855113497797	3.8636149835014066e-11
12.15	1.7200000000000006	0.1249993658641719	0.12499936582283246	4.133944575546167e-11
12.16	1.7280000000000015	0.12499218063798073	0.12499218059396286	4.4017872680157666e-11
12.17	1.7360000000000007	0.12497699595489264	0.12497699590820688	4.668576636390753e-11
12.18	1.7439999999999998	0.12495381278672216	0.12495381273740544	4.9316717376513e-11
12.19	1.7520000000000007	0.12492263261718413	0.12492263256525594	5.192818397503629e-11
12.200000000000001	1.7600000000000016	0.12488345744179877	0.12488345738728578	5.451299134318077e-11
12.21	1.7680000000000007	0.12483628976776394	0.12483628971070065	5.706328465304722e-11
12.22	1.7760000000000016	0.12478113261379466	0.12478113255421397	5.958068760580915e-11
12.23	1.7840000000000007	0.12471798950992999	0.12471798944786236	6.206762881433292e-11
12.24	1.7920000000000016	0.12464686449730697	0.12464686443280158	6.45053871428658e-11
12.25	1.8000000000000007	0.12456776212790217	0.12456776206099451	6.69076599679741e-11
12.26	1.8079999999999998	0.12448068746424025	0.12448068739498043	6.925982010130838e-11
12.27	1.8160000000000007	0.12438564607906989	0.12438564600750766	7.156222836535164e-11
12.280000000000001	1.8240000000000016	0.12428264405500736	0.12428264398118014	7.382722211346504e-11
12.290000000000001	1.8320000000000007	0.12417168798414704	0.12417168790812451	7.60225354889954e-11
12.3	1.8400000000000016	0.12405278496763958	0.12405278488946021	7.817936575893469e-11
12.31	1.8480000000000008	0.12392594261523746	0.12392594253497512	8.02623384421608e-11
12.32	1.8560000000000016	0.1237911690448079	0.12379116896251068	8.229722459063282e-11
12.33	1.8640000000000008	0.12364847288181346	0.12364847279754829	8.426517816850776e-11
12.34	1.8719999999999999	0.12349786325875986	0.12349786317258789	8.617197233551366e-11
12.35	1.8800000000000008	0.12333934981461149	0.1233393497266071	8.800439543765748e-11
12.36	1.888	0.12317294269417478	0.12317294260440823	8.976655530013034e-11
12.370000000000001	1.8960000000000008	0.12299865254744854	0.12299865245598304	9.14655018391386e-11
12.38	1.9040000000000017	0.12281649052894271	0.12281649043585738	9.308533110985451e-11
12.39	1.9120000000000008	0.12262646829696434	0.1226264682023359	9.462844396956882e-11
12.4	1.9200000000000017	0.12242859801287134	0.12242859791677722	9.609411877331553e-11
12.41	1.9280000000000008	0.12222289234029443	0.12222289224282638	9.746804752186478e-11
12.42	1.936	0.1220093644443264	0.12200936434555022	9.877618167841717e-11
12.43	1.9440000000000008	0.12178802799067967	0.12178802789069765	9.998202266103817e-11
12.44	1.952	0.1215588971448118	0.12155889704370304	1.0110876025315463e-10
12.450000000000001	1.9600000000000009	0.12132198657101863	0.12132198646887632	1.0214230850014161e-10
12.46	1.9680000000000017	0.12107731143149605	0.121077311328404	1.030920487865572e-10
12.47	1.9760000000000009	0.12082488738536956	0.12082488728142265	1.0394690663773076e-10
12.48	1.9840000000000018	0.12056473058769182	0.12056473048298566	1.0470616040869629e-10
12.49	1.9920000000000009	0.1202968576884092	0.12029685758304179	1.0536740924216303e-10
12.5	2.0	0.12002128583129575	0.12002128572536053	1.0593521893031976e-10
12.51	2.008000000000001	0.11973803265285622	0.11973803254645862	1.0639759906450053e-10
12.52	2.016	0.11944711628119747	0.11944711617443955	1.0675792194714262e-10
12.530000000000001	2.024000000000001	0.11914855533486786	0.11914855522784015	1.0702770614212653e-10
12.540000000000001	2.032000000000002	0.1188423689216661	0.11884236881448722	1.0717887688471706e-10
12.55	2.040000000000001	0.11852857663741818	0.11852857653017926	1.0723892607256147e-10
12.56	2.048000000000002	0.11820719856472309	0.11820719845753244	1.0719064524877808e-10
12.57	2.056000000000001	0.11787825527166787	0.11787825516463502	1.0703285480140323e-10
12.58	2.064	0.11754176781051098	0.11754176770374547	1.067655130970735e-10
12.59	2.072000000000001	0.11719775771633498	0.11719775760994851	1.0638646907867866e-10
12.6	2.08	0.11684624700566862	0.11684624689975823	1.0591039156793158e-10
12.61	2.088000000000001	0.11648725817507724	0.11648725806976047	1.0531676919445232e-10
12.620000000000001	2.096000000000002	0.11612081419972357	0.11612081409509897	1.0462460064974977e-10
12.63	2.104000000000001	0.11574693853189702	0.11574693842809525	1.0380177273283664e-10
12.64	2.112000000000002	0.11536565509951255	0.11536565499662886	1.0288368768041067e-10
12.65	2.120000000000001	0.11497698830457984	0.11497698820274	1.018398421148703e-10
12.66	2.128	0.11458096302164104	0.11458096292094691	1.0069413358682056e-10
12.67	2.136000000000001	0.114177604596179	0.11417760449674004	9.943895706854278e-11
12.68	2.144	0.11376693884299542	0.1137669387449273	9.806812306667467e-11
12.69	2.152000000000001	0.11334899204455816	0.11334899194797807	9.658009114676958e-11
12.700000000000001	2.160000000000002	0.11292379094931976	0.11292379085432921	9.499054320905032e-11
12.71	2.168000000000001	0.11249136277000527	0.11249136267672737	9.327789929347574e-11
12.72	2.176000000000002	0.11205173518187037	0.11205173509040624	9.146412793814562e-11
12.73	2.184000000000001	0.11160493632093084	0.11160493623138373	8.954710584152537e-11
12.74	2.192	0.11115099478216117	0.11115099469465489	8.75062799998716e-11
12.75	2.200000000000001	0.11068993961766481	0.11068993953229897	8.536583939733333e-11
12.76	2.208	0.1102218003348151	0.1102218002517092	8.310589716398198e-11
12.77	2.216000000000001	0.10974660689436616	0.10974660681360583	8.076032897985641e-11
12.780000000000001	2.224000000000002	0.10926438970853607	0.10926438963023463	7.830143478049223e-11
12.790000000000001	2.232000000000001	0.10877517963906023	0.10877517956332267	7.573756899414974e-11
12.8	2.240000000000002	0.10827900799521592	0.10827900792214963	7.306628913017477e-11
12.81	2.248000000000001	0.10777590653181916	0.10777590646152059	7.029857251872329e-11
12.82	2.2560000000000002	0.1072659074471918	0.10726590737976308	6.742872926679411e-11
12.83	2.264000000000001	0.10674904338110107	0.10674904331664861	6.44524572601668e-11
